[2018-11-12 01:07:32,686]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #19 {promotion id=19, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:07:32.675, running}
[2018-11-12 01:08:46,701]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #19 {promotion id=19, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:07:33.252, finished. Status "FAILURE 'Exit code 1 (Step: NPM Tests (Command Line))'"}
[2018-11-12 01:14:52,903]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=20, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 01:14:52,923]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #20 {promotion id=20, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:14:52.915, running}
[2018-11-12 01:16:19,098]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #20 {promotion id=20, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:14:53.447, finished. Status "FAILURE 'Exit code 1 (Step: NPM Tests (Command Line))'"}
[2018-11-12 01:20:53,096]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=21, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 01:20:53,121]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #21 {promotion id=21, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:20:53.108, running}
[2018-11-12 01:38:54,874]   INFO - tbrains.buildServer.ACTIVITIES - Build stopped on agent: #21 {build id=21, buildTypeId=ServerSocial}
[2018-11-12 01:38:55,056]   INFO - s.buildServer.ACTIVITIES.AUDIT - build_cancel: Build "#21 {build id=21, buildTypeId=ServerSocial}" was canceled by "'admin' {id=1}" with comment "This build hung."
[2018-11-12 01:38:55,068]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #21 {promotion id=21, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'), canceled=[comment: This build hung., userId:1]. Started 2018-11-12 01:20:53.658, finished. Status "UNKNOWN 'Canceled (Exit code 137 (Step: NPM Tests (Command Line)) (new))'"}
[2018-11-12 01:39:53,668]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=22, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 01:39:53,687]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #22 {promotion id=22, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:39:53.676, running}
[2018-11-12 01:49:33,133]   INFO - tbrains.buildServer.ACTIVITIES - Build stopped on agent: #22 {build id=22, buildTypeId=ServerSocial}
[2018-11-12 01:49:33,309]   INFO - s.buildServer.ACTIVITIES.AUDIT - build_cancel: Build "#22 {build id=22, buildTypeId=ServerSocial}" was canceled by "'admin' {id=1}"
[2018-11-12 01:49:33,318]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #22 {promotion id=22, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'), canceled=[comment: , userId:1]. Started 2018-11-12 01:39:54.209, finished. Status "UNKNOWN 'Canceled (Exit code 137 (Step: NPM Tests (Command Line)) (new))'"}
[2018-11-12 01:50:34,209]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=23, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 01:50:34,224]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #23 {promotion id=23, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:50:34.215, running}
[2018-11-12 01:51:57,408]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #23 {promotion id=23, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 01:50:34.749, finished. Status "FAILURE 'Exit code 1 (Step: NPM Tests (Command Line))'"}
[2018-11-12 02:35:15,241]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=24, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 02:35:15,260]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #24 {promotion id=24, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 02:35:15.251, running}
[2018-11-12 02:36:38,107]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #24 {promotion id=24, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 02:35:15.790, finished. Status "NORMAL 'Running'"}
[2018-11-12 03:20:56,682]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=25, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 03:20:56,706]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #25 {promotion id=25, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 03:20:56.700, running}
[2018-11-12 03:22:21,540]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #25 {promotion id=25, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 03:20:57.247, finished. Status "NORMAL 'Running'"}
[2018-11-12 03:57:17,596]   INFO - tbrains.buildServer.ACTIVITIES - Build added to queue; Queued build {Build promotion {promotion id=26, configuration={id=ServerSocial, internal id=bt1}, queued}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs')}
[2018-11-12 03:57:17,623]   INFO - tbrains.buildServer.ACTIVITIES - Build started; Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #26 {promotion id=26, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 03:57:17.617, running}
[2018-11-12 03:58:43,401]   INFO - tbrains.buildServer.ACTIVITIES - Finished build Sharifyr / Server Social {id=ServerSocial, internal id=bt1} #26 {promotion id=26, agent="dockerteamcity_teamcity-agent_1" {id=1}, triggered by "Git" (##vcsName='jetbrains.git' type='vcs'). Started 2018-11-12 03:57:18.168, finished. Status "NORMAL 'Running'"}
